year,pa_code,pa_area,pa_cropland,pa_pctcrop,vol_deliv_cy,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum,vol_maximum_ag,vol_maximum_mi,swp_deliveries,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol,swp_maxvol_ag,swp_maxvol_mi,swp_basemax,swp_basemax_ag,swp_basemax_mi,cvp_deliveries_cy,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol,cvp_maxvol_ag,cvp_maxvol_mi,loco_maxvol,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert,rights_avgdivert_ag,rights_avgdivert_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_pctallo_ag,cvp_pctallo_mi
2021,402,5024.2518241253,.3949787896126509,.000078614452,1378737.423496033,202373.3999022245,1176364.023593809,1378737.423496033,202373.3999022245,1176364.023593809,1868179.646405722,202373.3999022245,1665806.246503498,82727.50496029854,0,82727.50496029854,539776.3687047958,0,539776.3687047958,566325.4010419846,0,566325.4010419846,0,0,0,0,0,0,0,0,0,293832.7073364258,0,293832.7073364258,287988.3776245117,0,287988.3776245117,1008021.537966277,202373.3999022245,805648.1380640522,.71201426,1,.67702776,,.050000001,,
1993,403,7284.57176066152,209.4993286351673,.028759319,1099820.378100357,60348.21240243316,1039472.16473662,1099820.378100357,60348.21240243316,1039472.16473662,1572964.602103195,60348.21240243316,1512616.386740556,196908.2113313675,0,196908.2113313675,703325.5375499725,0,703325.5375499725,702225.6185512543,0,702225.6185512543,546,0,546,546,0,546,0,0,0,324136.2739562988,0,324136.2739562988,355763.4358940125,0,355763.4358940125,546602.7212295145,60348.21240243316,486254.5078505188,1,1,1,,1,,
1994,403,7284.57176066152,209.4993286351673,.028759319,1179219.465485534,60348.21240243316,1118871.25398337,1179219.465485534,60348.21240243316,1118871.25398337,1572964.602103195,60348.21240243316,1512616.386740556,247536.1109514236,0,247536.1109514236,703325.5375499725,0,703325.5375499725,702225.6185512543,0,702225.6185512543,1064,0,1064,1064,0,1064,0,0,0,324136.2739562988,0,324136.2739562988,384016.6242790222,0,384016.6242790222,546602.7212295145,60348.21240243316,486254.5078505188,.77678263,1,.76787716,,.5,,
1995,403,7284.57176066152,209.4993286351673,.028759319,970221.1159219354,60348.21240243316,909872.9025581985,970221.1159219354,60348.21240243316,909872.9025581985,1572964.602103195,60348.21240243316,1512616.386740556,129544.0621064901,0,129544.0621064901,703325.5375499725,0,703325.5375499725,702225.6185512543,0,702225.6185512543,167,0,167,167,0,167,0,0,0,324136.2739562988,0,324136.2739562988,293907.3237533569,0,293907.3237533569,546602.7212295145,60348.21240243316,486254.5078505188,1,1,1,,1,,
1996,403,7284.57176066152,209.4993286351673,.028759319,1091328.628666839,60348.21240243316,1030980.415272585,1091328.628666839,60348.21240243316,1030980.415272585,1572964.602103195,60348.21240243316,1512616.386740556,181735.5964260101,0,181735.5964260101,696976.3627700806,0,696976.3627700806,702225.6185512543,0,702225.6185512543,443,0,443,443,0,443,0,0,0,324136.2739562988,0,324136.2739562988,362547.3253860474,0,362547.3253860474,546602.7212295145,60348.21240243316,486254.5078505188,1,1,1,,1,,
1997,403,7284.57176066152,209.4993286351673,.028759319,1135514.922532043,60348.21240243316,1075166.711106172,1135514.922532043,60348.21240243316,1075166.711106172,1572964.602103195,60348.21240243316,1512616.386740556,222985.6243028641,0,222985.6243028641,696976.3627700806,0,696976.3627700806,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,365926.5786743164,0,365926.5786743164,546602.7212295145,60348.21240243316,486254.5078505188,1,1,1,,1,,
1998,403,7284.57176066152,209.4993286351673,.028759319,986995.2846631616,60348.21240243316,926647.071284166,986995.2846631616,60348.21240243316,926647.071284166,1572964.602103195,60348.21240243316,1512616.386740556,123241.4166978598,0,123241.4166978598,696976.3627700806,0,696976.3627700806,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,317151.1489677429,0,317151.1489677429,546602.7212295145,60348.21240243316,486254.5078505188,1,1,1,,1,,
1999,403,7284.57176066152,209.4993286351673,.028759319,1169476.240311584,60348.21240243316,1109128.028916231,1169476.240311584,60348.21240243316,1109128.028916231,1572964.602103195,60348.21240243316,1512616.386740556,264784.2453289032,0,264784.2453289032,697710.3714087009,0,697710.3714087009,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,358089.2656898499,0,358089.2656898499,546602.7212295145,60348.21240243316,486254.5078505188,1,1,1,,1,,
2000,403,7284.57176066152,209.4993286351673,.028759319,1398293.233983001,60348.21240243316,1337945.022526613,1398293.233983001,60348.21240243316,1337945.022526613,1572964.602103195,60348.21240243316,1512616.386740556,467692.7315006256,0,467692.7315006256,698077.3757286072,0,698077.3757286072,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,383997.7778282166,0,383997.7778282166,546602.7212295145,60348.21240243316,486254.5078505188,.95535654,1,.95357543,,.89999998,,
2001,403,7284.57176066152,209.4993286351673,.028759319,1244333.916531524,60348.21240243316,1183985.705136171,1244333.916531524,60348.21240243316,1183985.705136171,1572964.602103195,60348.21240243316,1512616.386740556,328339.8840274811,0,328339.8840274811,698444.3800473213,0,698444.3800473213,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,369391.3015327454,0,369391.3015327454,546602.7212295145,60348.21240243316,486254.5078505188,.72767484,1,.71681017,,.38999999,,
2002,403,7284.57176066152,209.4993286351673,.028759319,1400258.606934509,60348.21240243316,1339910.391571871,1400258.606934509,60348.21240243316,1339910.391571871,1572964.602103195,60348.21240243316,1512616.386740556,487945.3042297363,0,487945.3042297363,698444.3800473213,0,698444.3800473213,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,365710.581867218,0,365710.581867218,546602.7212295145,60348.21240243316,486254.5078505188,.86606961,1,.8607263,,.69999999,,
2003,403,7284.57176066152,209.4993286351673,.028759319,1277454.757359287,60348.21240243316,1217106.545963934,1277454.757359287,60348.21240243316,1217106.545963934,1572964.602103195,60348.21240243316,1512616.386740556,528106.8686922193,0,528106.8686922193,698811.384428978,0,698811.384428978,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,202745.1807632446,0,202745.1807632446,546602.7212295145,60348.21240243316,486254.5078505188,.95535654,1,.95357543,,.89999998,,
2004,403,7284.57176066152,209.4993286351673,.028759319,1337547.813328526,60348.21240243316,1277199.597965887,1337547.813328526,60348.21240243316,1277199.597965887,1572964.602103195,60348.21240243316,1512616.386740556,566084.4087179303,0,566084.4087179303,699178.3886871338,0,699178.3886871338,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,224860.7088871002,0,224860.7088871002,546602.7212295145,60348.21240243316,486254.5078505188,.84374785,1,.83751398,,.64999998,,
2005,403,7284.57176066152,209.4993286351673,.028759319,1288389.288447282,60348.21240243316,1228041.076990894,1288389.288447282,60348.21240243316,1228041.076990894,1572964.602103195,60348.21240243316,1512616.386740556,482564.7524165511,0,482564.7524165511,669976.6331424713,0,669976.6331424713,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,259221.7985343933,0,259221.7985343933,546602.7212295145,60348.21240243316,486254.5078505188,.95535654,1,.95357543,,.89999998,,
2006,403,7284.57176066152,209.4993286351673,.028759319,1216772.375242671,60348.21240243316,1156424.163847318,1216772.375242671,60348.21240243316,1156424.163847318,1572964.602103195,60348.21240243316,1512616.386740556,482890.1883101463,0,482890.1883101463,670160.1353154182,0,670160.1353154182,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,187279.4616565704,0,187279.4616565704,546602.7212295145,60348.21240243316,486254.5078505188,1,1,1,,1,,
2007,403,7284.57176066152,209.4993286351673,.028759319,1258696.73509737,60348.21240243316,1198348.519734731,1258696.73509737,60348.21240243316,1198348.519734731,1572964.602103195,60348.21240243316,1512616.386740556,501025.6108326912,0,501025.6108326912,670765.6923780441,0,670765.6923780441,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,211068.4074134827,0,211068.4074134827,546602.7212295145,60348.21240243316,486254.5078505188,.82142615,1,.81430173,,.60000002,,
2008,403,7284.57176066152,209.4993286351673,.028759319,1115957.295512161,60348.21240243316,1055609.084055773,1115957.295512161,60348.21240243316,1055609.084055773,1572964.602103195,60348.21240243316,1512616.386740556,301851.6847229004,0,301851.6847229004,673940.2797679901,0,673940.2797679901,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,267502.8973083496,0,267502.8973083496,546602.7212295145,60348.21240243316,486254.5078505188,.70981747,1,.69824028,,.34999999,,
2009,403,7284.57176066152,209.4993286351673,.028759319,1189159.992435894,60348.21240243316,1128811.780979505,1189159.992435894,60348.21240243316,1128811.780979505,1572964.602103195,60348.21240243316,1512616.386740556,316157.0453372002,0,316157.0453372002,673940.2797679901,0,673940.2797679901,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,326400.2176971436,0,326400.2176971436,546602.7212295145,60348.21240243316,486254.5078505188,.73213923,1,.72145259,,.40000001,,
2010,403,7284.57176066152,209.4993286351673,.028759319,1341099.336424312,60348.21240243316,1280751.121061674,1341099.336424312,60348.21240243316,1280751.121061674,1572964.602103195,60348.21240243316,1512616.386740556,469891.8051428795,0,469891.8051428795,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,324604.798324585,0,324604.798324585,546602.7212295145,60348.21240243316,486254.5078505188,.77678263,1,.76787716,,.5,,
2011,403,7284.57176066152,209.4993286351673,.028759319,1292703.782571754,60348.21240243316,1232355.567270151,1292703.782571754,60348.21240243316,1232355.567270151,1572964.602103195,60348.21240243316,1512616.386740556,539253.1953020096,0,539253.1953020096,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,206847.8584766388,0,206847.8584766388,546602.7212295145,60348.21240243316,486254.5078505188,.91071308,1,.90715086,,.80000001,,
2012,403,7284.57176066152,209.4993286351673,.028759319,1242671.630470237,60348.21240243316,1182323.415107599,1242671.630470237,60348.21240243316,1182323.415107599,1572964.602103195,60348.21240243316,1512616.386740556,478303.2564496994,0,478303.2564496994,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,217765.6548175812,0,217765.6548175812,546602.7212295145,60348.21240243316,486254.5078505188,.84374785,1,.83751398,,.64999998,,
2013,403,7284.57176066152,209.4993286351673,.028759319,1144843.595183334,60348.21240243316,1084495.383787981,1144843.595183334,60348.21240243316,1084495.383787981,1572964.602103195,60348.21240243316,1512616.386740556,298913.9762153625,0,298913.9762153625,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,299326.8917541504,0,299326.8917541504,546602.7212295145,60348.21240243316,486254.5078505188,.70981747,1,.69824028,,.34999999,,
2014,403,7284.57176066152,209.4993286351673,.028759319,1021257.362037143,60348.21240243316,960909.15064179,1021257.362037143,60348.21240243316,960909.15064179,1572964.602103195,60348.21240243316,1512616.386740556,127211.7868037224,0,127211.7868037224,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,347442.8529129028,0,347442.8529129028,546602.7212295145,60348.21240243316,486254.5078505188,.57588708,1,.55896664,,.050000001,,
2015,403,7284.57176066152,209.4993286351673,.028759319,1089530.434860429,60348.21240243316,1029182.223465076,1089530.434860429,60348.21240243316,1029182.223465076,1572964.602103195,60348.21240243316,1512616.386740556,194747.3012020588,0,194747.3012020588,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,348180.4259719849,0,348180.4259719849,546602.7212295145,60348.21240243316,486254.5078505188,.64285225,1,.62860346,,.2,,
2016,403,7284.57176066152,209.4993286351673,.028759319,1226873.463546714,60348.21240243316,1166525.248184076,1226873.463546714,60348.21240243316,1166525.248184076,1572964.602103195,60348.21240243316,1512616.386740556,385654.7204732895,0,385654.7204732895,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,294616.0139045715,0,294616.0139045715,546602.7212295145,60348.21240243316,486254.5078505188,.82142615,1,.81430173,,.60000002,,
2017,403,7284.57176066152,209.4993286351673,.028759319,1309987.063599548,60348.21240243316,1249638.84823691,1309987.063599548,60348.21240243316,1249638.84823691,1572964.602103195,60348.21240243316,1512616.386740556,563077.8355140686,0,563077.8355140686,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,200306.5016059875,0,200306.5016059875,546602.7212295145,60348.21240243316,486254.5078505188,.93303478,1,.93036318,,.85000002,,
2018,403,7284.57176066152,209.4993286351673,.028759319,1058587.777850112,60348.21240243316,998239.5624874741,1058587.777850112,60348.21240243316,998239.5624874741,1572964.602103195,60348.21240243316,1512616.386740556,249185.9628829956,0,249185.9628829956,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,262799.0899887085,0,262799.0899887085,546602.7212295145,60348.21240243316,486254.5078505188,.70981747,1,.69824028,,.34999999,,
2019,403,7284.57176066152,209.4993286351673,.028759319,1186661.733866653,60348.21240243316,1126313.518504015,1186661.733866653,60348.21240243316,1126313.518504015,1572964.602103195,60348.21240243316,1512616.386740556,480876.2825145721,0,480876.2825145721,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,159182.7376194,0,159182.7376194,546602.7212295145,60348.21240243316,486254.5078505188,.88839132,1,.88393861,,.75,,
2020,403,7284.57176066152,209.4993286351673,.028759319,943082.0543441385,60348.21240243316,882733.8429487854,943082.0543441385,60348.21240243316,882733.8429487854,1572964.602103195,60348.21240243316,1512616.386740556,155374.9781150818,0,155374.9781150818,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,241104.3551769257,0,241104.3551769257,546602.7212295145,60348.21240243316,486254.5078505188,.64285225,1,.62860346,,.2,,
2021,403,7284.57176066152,209.4993286351673,.028759319,968596.5985624403,60348.21240243316,908248.3871670872,968596.5985624403,60348.21240243316,908248.3871670872,1572964.602103195,60348.21240243316,1512616.386740556,104304.6614000797,0,104304.6614000797,673979.7542247772,0,673979.7542247772,702225.6185512543,0,702225.6185512543,0,0,0,0,0,0,0,0,0,324136.2739562988,0,324136.2739562988,317689.2108001709,0,317689.2108001709,546602.7212295145,60348.21240243316,486254.5078505188,.57588708,1,.55896664,,.050000001,,
1993,404,10041.75406064289,47.90023875981569,.0047701066,772690.9030458746,57727.18663040549,714963.7164154691,772690.9030458746,57727.18663040549,714963.7164154691,1336685.096630257,57727.18663040549,1278957.909999851,239481.2876297315,0,239481.2876297315,738613.9099040497,0,738613.9099040497,738613.9099040497,0,738613.9099040497,7727,0,7727,7727,0,7727,0,0,0,515915.1520678382,0,515915.1520678382,443326.6223989828,0,443326.6223989828,82155.99692341173,57727.18663040549,24428.81029300625,1,1,1,,1,,
1994,404,10041.75406064289,47.90023875981569,.0047701066,857334.5706820437,57727.18663040549,799607.3840516382,857334.5706820437,57727.18663040549,799607.3840516382,1336685.096630257,57727.18663040549,1278957.909999851,296644.8382201307,0,296644.8382201307,738613.9099040497,0,738613.9099040497,738613.9099040497,0,738613.9099040497,0,0,0,0,0,0,0,0,0,515915.1520678382,0,515915.1520678382,478533.7179603754,0,478533.7179603754,82155.99692341173,57727.18663040549,24428.81029300625,.72371429,1,.71124381,,.5,,
1995,404,10041.75406064289,47.90023875981569,.0047701066,608514.7275746749,57727.18663040549,550787.5409442694,608514.7275746749,57727.18663040549,550787.5409442694,1336685.096630257,57727.18663040549,1278957.909999851,160112.7008713461,0,160112.7008713461,738613.9099040497,0,738613.9099040497,738613.9099040497,0,738613.9099040497,0,0,0,0,0,0,0,0,0,515915.1520678382,0,515915.1520678382,366246.023920482,0,366246.023920482,82155.99692341173,57727.18663040549,24428.81029300625,1,1,1,,1,,
1996,404,10041.75406064289,47.90023875981569,.0047701066,751822.7141524912,57727.18663040549,694095.5275220857,751822.7141524912,57727.18663040549,694095.5275220857,1336685.096630257,57727.18663040549,1278957.909999851,217886.5196911287,0,217886.5196911287,738613.9099040497,0,738613.9099040497,738613.9099040497,0,738613.9099040497,0,0,0,0,0,0,0,0,0,515915.1520678382,0,515915.1520678382,451780.209256582,0,451780.209256582,82155.99692341173,57727.18663040549,24428.81029300625,1,1,1,,1,,
1997,404,10041.75406064289,47.90023875981569,.0047701066,803192.6208775849,57727.18663040549,745465.4342471794,803192.6208775849,57727.18663040549,745465.4342471794,1336685.096630257,57727.18663040549,1278957.909999851,265045.4533673925,0,265045.4533673925,738613.9099040497,0,738613.9099040497,738613.9099040497,0,738613.9099040497,0,0,0,0,0,0,0,0,0,515915.1520678382,0,515915.1520678382,455991.2037897864,0,455991.2037897864,82155.99692341173,57727.18663040549,24428.81029300625,1,1,1,,1,,
